Compound ID,Uniprot ID,Compound Name,Standard inchi key,Max Phase,Target Pref Name,Gene Names,Target Class,Wild type or mutant,Mutation information,PubMed ID,End Point Standard Type,End Point Standard Relation,End Point Standard Value,End Point Standard Units,Endpoint Mode of Action,Assay Format,Assay Type,Assay Sub Type,Inhibitor Type,Detection Technology,Compound concentration value,Compound concentration value units,Substrate type,Substrate Type Standard Relation,Substrate Type Standard Value,Substrate Type Standard Units,Assay cell line,Assay Description,Activity Comments,Title,Journal,Year,Volume,Issue,Authors,Annotation Comments,Assay ID,DTC Tid,DTC Activity ID,DTC Molregno,Record ID,DTC Document ID
CHEMBL513204,P23975,,WZTBYHQYXSTVTK-UHFFFAOYSA-N,0,NOREPINEPHRINE TRANSPORTER,SLC6A2,Transporter,,,18557608,IC50,=,240,NM,,cell_based,,,,,,,,,,,,Inhibition of norepinephrine uptake at human norepinephrine transporter expressed in MDCK-Net6 cells,,Structure-activity relationships of the cycloalkanol ethylamine scaffold: discovery of selective norepinephrine reuptake inhibitors.,J. Med. Chem.,2008,51,13,"Mahaney PE, Gavrin LK, Trybulski EJ, Stack GP, Vu TA, Cohn ST, Ye F, Belardi JK, Santilli AA, Sabatucci JP, Leiter J, Johnston GH, Bray JA, Burroughs KD, Cosmi SA, Leventhal L, Koury EJ, Zhang Y, Mugford CA, Ho DM, Rosenzweig-Lipson SJ, Platt B, Smith VA, Deecher DC",,487422,DTCT0023180,2657186,DTCC00509467,1038149,30478
CHEMBL513204,P23975,,WZTBYHQYXSTVTK-UHFFFAOYSA-N,0,NOREPINEPHRINE TRANSPORTER,SLC6A2,Transporter,,,18557608,KI,=,364,NM,,cell_based,,,,,,,,,,,,Displacement of [3H]nisoxetine from human norepinephrine transporter expressed in MDCK-Net6 cells,,Structure-activity relationships of the cycloalkanol ethylamine scaffold: discovery of selective norepinephrine reuptake inhibitors.,J. Med. Chem.,2008,51,13,"Mahaney PE, Gavrin LK, Trybulski EJ, Stack GP, Vu TA, Cohn ST, Ye F, Belardi JK, Santilli AA, Sabatucci JP, Leiter J, Johnston GH, Bray JA, Burroughs KD, Cosmi SA, Leventhal L, Koury EJ, Zhang Y, Mugford CA, Ho DM, Rosenzweig-Lipson SJ, Platt B, Smith VA, Deecher DC",,487421,DTCT0023180,2657156,DTCC00509467,1038149,30478
CHEMBL513206,P23975,,IIVGYQYUSCHDRA-LIAHKDQHSA-N,0,NOREPINEPHRINE TRANSPORTER,SLC6A2,Transporter,,,18556210,KI,>,2000,NM,,,,,,,,,,,,,,Displacement of [3H]nisoxetine from NET,,Synthesis and monoamine transporter binding properties of 2beta-[3'-(substituted benzyl)isoxazol-5-yl]- and 2beta-[3'-methyl-4'-(substituted phenyl)isoxazol-5-yl]-3beta-(substituted phenyl)tropanes.,Bioorg. Med. Chem.,2008,16,14,"Jin C, Navarro HA, Page K, Carroll FI",,492351,DTCT0023180,2655408,DTCC00509454,617976,30473
CHEMBL513248,P23975,,DDNDQTODRFYZEU-WFASDCNBSA-N,0,NOREPINEPHRINE TRANSPORTER,SLC6A2,Transporter,,,18954038,IC50,=,6,NM,,cell_based,,,,,,,,,,,HEK293,"Displacement of Levo[ring-2,5,6-3H]norepinephrine from human cloned NET expressed in HEK293 cells by microplate scintillation counter",,"Characterization of thien-2-yl 1S,2R-milnacipran analogues as potent norepinephrine/serotonin transporter inhibitors for the treatment of neuropathic pain.",J. Med. Chem.,2008,51,22,"Dyck B, Tamiya J, Jovic F, Pick RR, Bradbury MJ, O'Brien J, Wen J, Johns M, Madan A, Fleck BA, Foster AC, Li B, Zhang M, Tran JA, Vickers T, Grey J, Saunders J, Chen C",,493240,DTCT0023180,2599976,DTCC00566060,37340,32649
CHEMBL513258,P23975,,RBNFIIOAQFISLC-UHFFFAOYSA-N,0,NOREPINEPHRINE TRANSPORTER,SLC6A2,Transporter,,,18954985,KI,=,7,NM,,,,,,,,,,,,,,Inhibition of NET,,"Novel 3,3-disubstituted pyrrolidines as selective triple serotonin/norepinephrine/dopamine reuptake inhibitors.",Bioorg. Med. Chem. Lett.,2008,18,23,"Bannwart LM, Carter DS, Cai HY, Choy JC, Greenhouse R, Jaime-Figueroa S, Iyer PS, Lin CJ, Lee EK, Lucas MC, Lynch SM, Madera AM, Moore A, Ozboya K, Raptova L, Roetz R, Schoenfeld RC, Stein KA, Steiner S, Villa M, Weikert RJ, Zhai Y",,493416,DTCT0023180,2602749,DTCC00564545,1210962,32656
CHEMBL513313,P23975,,RUCURZAOXQKURR-AWEZNQCLSA-N,0,NOREPINEPHRINE TRANSPORTER,SLC6A2,Transporter,,,18625557,IC50,=,70,NM,,cell_based,,,,,,,,,,,HEK293,Inhibition of [3H]NA reuptake in human noradrenaline transporter expressed in HEK293 cells by scintillation counting,,N-Benzyl-N-(pyrrolidin-3-yl)carboxamides as a new class of selective dual serotonin/noradrenaline reuptake inhibitors.,Bioorg. Med. Chem. Lett.,2008,18,15,"Wakenhut F, Fish PV, Fray MJ, Gurrell I, Mills JE, Stobie A, Whitlock GA",,513532,DTCT0023180,2767527,DTCC00543286,597539,30743
CHEMBL513360,P23975,,PXZVEYWSVBEKRN-AWEZNQCLSA-N,0,NOREPINEPHRINE TRANSPORTER,SLC6A2,Transporter,,,18625557,IC50,=,64,NM,,cell_based,,,,,,,,,,,HEK293,Inhibition of [3H]NA reuptake in human noradrenaline transporter expressed in HEK293 cells by scintillation counting,,N-Benzyl-N-(pyrrolidin-3-yl)carboxamides as a new class of selective dual serotonin/noradrenaline reuptake inhibitors.,Bioorg. Med. Chem. Lett.,2008,18,15,"Wakenhut F, Fish PV, Fray MJ, Gurrell I, Mills JE, Stobie A, Whitlock GA",,513532,DTCT0023180,2767521,DTCC00543360,1470950,30743
CHEMBL513367,P23975,,HLQQIEZMTRFYMO-KRWDZBQOSA-N,0,NOREPINEPHRINE TRANSPORTER,SLC6A2,Transporter,,,19282174,IC50,=,5600,NM,,cell_based,,,,,,,,,,,HEK293,Inhibition of radiolabeled noradrenaline reuptake at human NET expressed in HEK293 cells,,Design and optimization of selective serotonin re-uptake inhibitors with high synthetic accessibility. Part 1.,Bioorg. Med. Chem. Lett.,2009,19,8,"Andrews M, Brown A, Chiva JY, Fradet D, Gordon D, Lansdell M, MacKenny M",,564828,DTCT0023180,2620068,DTCC00570093,1395291,33285
CHEMBL513577,P23975,,XBSXEAMPHZZPKZ-LJQANCHMSA-N,0,NOREPINEPHRINE TRANSPORTER,SLC6A2,Transporter,,,18951020,IC50,=,201,NM,,cell_based,,,,,,,,,,,,Inhibition of norepinephrine uptake at human NET expressed in MDCK-Net6 cells,,"Synthesis and activity of novel 1- or 3-(3-amino-1-phenyl propyl)-1,3-dihydro-2H-benzimidazol-2-ones as selective norepinephrine reuptake inhibitors.",Bioorg. Med. Chem. Lett.,2008,18,23,"Zhang P, Terefenko EA, McComas CC, Mahaney PE, Vu A, Trybulski E, Koury E, Johnston G, Bray J, Deecher D",,558178,DTCT0023180,2789628,DTCC00513867,489263,31613
CHEMBL513618,P23975,,FHGGWRRIFBYBAE-UHFFFAOYSA-N,0,NOREPINEPHRINE TRANSPORTER,SLC6A2,Transporter,,,18954981,IC50,=,700,NM,,cell_based,,,,,,,,,,,,Inhibition of norepinephrine uptake at human NET transfected in HEK cells,,Synthesis and structure-activity relationships of selective norepinephrine reuptake inhibitors (sNRI) with improved pharmaceutical characteristics.,Bioorg. Med. Chem. Lett.,2008,18,23,"Pontillo J, Wu D, Ching B, Hudson S, Genicot MJ, Gao Y, Ewing T, Fleck BA, Gogas K, Aparicio A, Wang H, Wen J, Wade WS",,558433,DTCT0023180,2793574,DTCC00514535,1917331,31630
CHEMBL513884,P23975,,DFLDZWQBWUBYFS-AWEZNQCLSA-N,0,NOREPINEPHRINE TRANSPORTER,SLC6A2,Transporter,,,18625557,IC50,=,300,NM,,cell_based,,,,,,,,,,,HEK293,Inhibition of [3H]NA reuptake in human noradrenaline transporter expressed in HEK293 cells by scintillation counting,,N-Benzyl-N-(pyrrolidin-3-yl)carboxamides as a new class of selective dual serotonin/noradrenaline reuptake inhibitors.,Bioorg. Med. Chem. Lett.,2008,18,15,"Wakenhut F, Fish PV, Fray MJ, Gurrell I, Mills JE, Stobie A, Whitlock GA",,513532,DTCT0023180,2766849,DTCC00543415,111466,30743
CHEMBL513912,P23975,,SQCPLVXIAQOQFF-QGZVFWFLSA-N,0,NOREPINEPHRINE TRANSPORTER,SLC6A2,Transporter,,,18771916,IC50,=,7,NM,,cell_based,,,,,,,,,,,MDCK,Inhibition of norepinephrine uptake at human NET expressed in MDCK cells,,Synthesis and activity of 1-(3-amino-1-phenylpropyl)indolin-2-ones: a new class of selective norepinephrine reuptake inhibitors.,Bioorg. Med. Chem. Lett.,2008,18,18,"McComas CC, Vu AT, Mahaney PE, Cohn ST, Fensome A, Marella MA, Nogle L, Trybulski EJ, Ye F, Zhang P, Alfinito P, Bray J, Johnston G, Koury E, Deecher DC",,535516,DTCT0023180,2686045,DTCC00544974,1535619,31294
CHEMBL514,P23975,LOMUSTINE,GQYIWUVLTXOXAJ-UHFFFAOYSA-N,4,NOREPINEPHRINE TRANSPORTER,SLC6A2,Transporter,,,,IC50,,,,,,,,,,,,,,,,MDCK,DRUGMATRIX: Norepinephrine Transporter radioligand binding (ligand: [125I] RTI-55),Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured),DrugMatrix in vitro pharmacology data,,,,,"Scott S. Auerbach, DrugMatrix¨ and ToxFX¨ Coordinator National Toxicology Program",,774705,DTCT0023180,7427459,DTCC00141290,1765975,46191
CHEMBL514,P23975,LOMUSTINE,GQYIWUVLTXOXAJ-UHFFFAOYSA-N,4,NOREPINEPHRINE TRANSPORTER,SLC6A2,Transporter,,,,KI,,,,,,,,,,,,,,,,MDCK,DRUGMATRIX: Norepinephrine Transporter radioligand binding (ligand: [125I] RTI-55),Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured),DrugMatrix in vitro pharmacology data,,,,,"Scott S. Auerbach, DrugMatrix¨ and ToxFX¨ Coordinator National Toxicology Program",,774705,DTCT0023180,7427460,DTCC00141290,1765975,46191
CHEMBL514193,P23975,,VBPKFUYKYAIDNV-KRWDZBQOSA-N,0,NOREPINEPHRINE TRANSPORTER,SLC6A2,Transporter,,,18951020,IC50,=,627,NM,,cell_based,,,,,,,,,,,,Inhibition of norepinephrine uptake at human NET expressed in MDCK-Net6 cells,,"Synthesis and activity of novel 1- or 3-(3-amino-1-phenyl propyl)-1,3-dihydro-2H-benzimidazol-2-ones as selective norepinephrine reuptake inhibitors.",Bioorg. Med. Chem. Lett.,2008,18,23,"Zhang P, Terefenko EA, McComas CC, Mahaney PE, Vu A, Trybulski E, Koury E, Johnston G, Bray J, Deecher D",,558178,DTCT0023180,2789672,DTCC00513942,1685170,31613
CHEMBL514200,P23975,,BDOFPOSOPQRCSW-QGZVFWFLSA-N,0,NOREPINEPHRINE TRANSPORTER,SLC6A2,Transporter,,,18771916,IC50,=,175,NM,,cell_based,,,,,,,,,,,MDCK,Inhibition of norepinephrine uptake at human NET expressed in MDCK cells,,Synthesis and activity of 1-(3-amino-1-phenylpropyl)indolin-2-ones: a new class of selective norepinephrine reuptake inhibitors.,Bioorg. Med. Chem. Lett.,2008,18,18,"McComas CC, Vu AT, Mahaney PE, Cohn ST, Fensome A, Marella MA, Nogle L, Trybulski EJ, Ye F, Zhang P, Alfinito P, Bray J, Johnston G, Koury E, Deecher DC",,535516,DTCT0023180,2686040,DTCC00544910,1696760,31294
CHEMBL514208,P23975,,XGCHOCPXNPEOLZ-ROUUACIJSA-N,0,NOREPINEPHRINE TRANSPORTER,SLC6A2,Transporter,,,18805691,ACTIVITY,=,7,NM,,,,,,,,,,,,,,Binding affinity at NET,,Design and synthesis of reboxetine analogs morpholine derivatives as selective norepinephrine reuptake inhibitors.,Bioorg. Med. Chem. Lett.,2008,18,20,"Xu W, Gray DL, Glase SA, Barta NS",,536123,DTCT0023180,2688222,DTCC00544724,392698,31354
CHEMBL514232,P23975,,WSUKOKAEFHVCAH-SFHVURJKSA-N,0,NOREPINEPHRINE TRANSPORTER,SLC6A2,Transporter,,,18621528,KI,=,8,NM,,cell_based,,,,,,,,,,,HEK293,Inhibition of [3H]nisoxetine reuptake at human NET expressed in HEK293 cells by SPA,,Derivatives of (3S)-N-(biphenyl-2-ylmethyl)pyrrolidin-3-amine as selective noradrenaline reuptake inhibitors: Reducing P-gp mediated efflux by modulation of H-bond acceptor capacity.,Bioorg. Med. Chem. Lett.,2008,18,15,"Fish PV, Barta NS, Gray DL, Ryckmans T, Stobie A, Wakenhut F, Whitlock GA",,490418,DTCT0023180,2765564,DTCC00543789,327382,30733
CHEMBL514354,P23975,,VLIFAHMVTGLJCP-QGZVFWFLSA-N,0,NOREPINEPHRINE TRANSPORTER,SLC6A2,Transporter,,,18771916,IC50,=,19,NM,,cell_based,,,,,,,,,,,MDCK,Inhibition of norepinephrine uptake at human NET expressed in MDCK cells,,Synthesis and activity of 1-(3-amino-1-phenylpropyl)indolin-2-ones: a new class of selective norepinephrine reuptake inhibitors.,Bioorg. Med. Chem. Lett.,2008,18,18,"McComas CC, Vu AT, Mahaney PE, Cohn ST, Fensome A, Marella MA, Nogle L, Trybulski EJ, Ye F, Zhang P, Alfinito P, Bray J, Johnston G, Koury E, Deecher DC",,535516,DTCT0023180,2686042,DTCC00544912,791146,31294
CHEMBL514424,P23975,,QRNLLMHKIXCFGM-IYIFBUTFSA-N,0,NOREPINEPHRINE TRANSPORTER,SLC6A2,Transporter,,,19053748,KI,=,1850,NM,,,,,,,,,,,,,,Displacement of [3H]nisoxetine from NET,,Development of 3-phenyltropane analogues with high affinity for the dopamine and serotonin transporters and low affinity for the norepinephrine transporter.,J. Med. Chem.,2008,51,24,"Jin C, Navarro HA, Carroll FI",,560916,DTCT0023180,2780265,DTCC00562728,1788967,31509
CHEMBL514447,P23975,,DUCJOVLKXCHFKO-UHFFFAOYSA-N,0,NOREPINEPHRINE TRANSPORTER,SLC6A2,Transporter,,,18954985,KI,=,60,NM,,,,,,,,,,,,,,Inhibition of NET,,"Novel 3,3-disubstituted pyrrolidines as selective triple serotonin/norepinephrine/dopamine reuptake inhibitors.",Bioorg. Med. Chem. Lett.,2008,18,23,"Bannwart LM, Carter DS, Cai HY, Choy JC, Greenhouse R, Jaime-Figueroa S, Iyer PS, Lin CJ, Lee EK, Lucas MC, Lynch SM, Madera AM, Moore A, Ozboya K, Raptova L, Roetz R, Schoenfeld RC, Stein KA, Steiner S, Villa M, Weikert RJ, Zhai Y",,493416,DTCT0023180,2602751,DTCC00564543,888892,32656
CHEMBL514515,P23975,,ILKQBHSHNTVIIC-FQEVSTJZSA-N,0,NOREPINEPHRINE TRANSPORTER,SLC6A2,Transporter,,,18771916,IC50,>,3000,NM,,cell_based,,,,,,,,,,,MDCK,Inhibition of norepinephrine uptake at human NET expressed in MDCK cells,,Synthesis and activity of 1-(3-amino-1-phenylpropyl)indolin-2-ones: a new class of selective norepinephrine reuptake inhibitors.,Bioorg. Med. Chem. Lett.,2008,18,18,"McComas CC, Vu AT, Mahaney PE, Cohn ST, Fensome A, Marella MA, Nogle L, Trybulski EJ, Ye F, Zhang P, Alfinito P, Bray J, Johnston G, Koury E, Deecher DC",,535516,DTCT0023180,2686050,DTCC00545044,1438546,31294
CHEMBL514560,P23975,,DRWJMJVERMOJBX-GOSISDBHSA-N,0,NOREPINEPHRINE TRANSPORTER,SLC6A2,Transporter,,,18621528,KI,=,16,NM,,cell_based,,,,,,,,,,,HEK293,Inhibition of [3H]nisoxetine reuptake at human NET expressed in HEK293 cells by SPA,,Derivatives of (3S)-N-(biphenyl-2-ylmethyl)pyrrolidin-3-amine as selective noradrenaline reuptake inhibitors: Reducing P-gp mediated efflux by modulation of H-bond acceptor capacity.,Bioorg. Med. Chem. Lett.,2008,18,15,"Fish PV, Barta NS, Gray DL, Ryckmans T, Stobie A, Wakenhut F, Whitlock GA",,490418,DTCT0023180,2765561,DTCC00543723,2037114,30733
CHEMBL514759,P23975,,NPBACWUTGOBPGG-UHFFFAOYSA-N,0,NOREPINEPHRINE TRANSPORTER,SLC6A2,Transporter,,,18954985,KI,=,11,NM,,,,,,,,,,,,,,Inhibition of NET,,"Novel 3,3-disubstituted pyrrolidines as selective triple serotonin/norepinephrine/dopamine reuptake inhibitors.",Bioorg. Med. Chem. Lett.,2008,18,23,"Bannwart LM, Carter DS, Cai HY, Choy JC, Greenhouse R, Jaime-Figueroa S, Iyer PS, Lin CJ, Lee EK, Lucas MC, Lynch SM, Madera AM, Moore A, Ozboya K, Raptova L, Roetz R, Schoenfeld RC, Stein KA, Steiner S, Villa M, Weikert RJ, Zhai Y",,493416,DTCT0023180,2602748,DTCC00117092,985571,32656
CHEMBL514937,P23975,,RPJFGKOZZHLXFS-ZWKOTPCHSA-N,0,NOREPINEPHRINE TRANSPORTER,SLC6A2,Transporter,,,18954981,IC50,=,4,NM,,cell_based,,,,,,,,,,,,Inhibition of norepinephrine uptake at human NET transfected in HEK cells,,Synthesis and structure-activity relationships of selective norepinephrine reuptake inhibitors (sNRI) with improved pharmaceutical characteristics.,Bioorg. Med. Chem. Lett.,2008,18,23,"Pontillo J, Wu D, Ching B, Hudson S, Genicot MJ, Gao Y, Ewing T, Fleck BA, Gogas K, Aparicio A, Wang H, Wen J, Wade WS",,558433,DTCT0023180,2793588,DTCC00513819,856127,31630
CHEMBL515,P23975,CHLORAMBUCIL,JCKYGMPEJWAADB-UHFFFAOYSA-N,4,NOREPINEPHRINE TRANSPORTER,SLC6A2,Transporter,,,,IC50,,,,,,,,,,,,,,,,MDCK,DRUGMATRIX: Norepinephrine Transporter radioligand binding (ligand: [125I] RTI-55),Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured),DrugMatrix in vitro pharmacology data,,,,,"Scott S. Auerbach, DrugMatrix¨ and ToxFX¨ Coordinator National Toxicology Program",,774705,DTCT0023180,7340870,DTCC00141382,477914,46191
CHEMBL515,P23975,CHLORAMBUCIL,JCKYGMPEJWAADB-UHFFFAOYSA-N,4,NOREPINEPHRINE TRANSPORTER,SLC6A2,Transporter,,,,KI,,,,,,,,,,,,,,,,MDCK,DRUGMATRIX: Norepinephrine Transporter radioligand binding (ligand: [125I] RTI-55),Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured),DrugMatrix in vitro pharmacology data,,,,,"Scott S. Auerbach, DrugMatrix¨ and ToxFX¨ Coordinator National Toxicology Program",,774705,DTCT0023180,7340871,DTCC00141382,477914,46191
CHEMBL515613,P23975,,FUONWQQDHNHFGH-WMZOPIPTSA-N,0,NOREPINEPHRINE TRANSPORTER,SLC6A2,Transporter,,,18805691,ACTIVITY,=,1360,NM,,,,,,,,,,,,,,Binding affinity at NET,,Design and synthesis of reboxetine analogs morpholine derivatives as selective norepinephrine reuptake inhibitors.,Bioorg. Med. Chem. Lett.,2008,18,20,"Xu W, Gray DL, Glase SA, Barta NS",,536123,DTCT0023180,2688221,DTCC00544723,1777221,31354
CHEMBL515614,P23975,,DWTJKIXZDHRVPT-HXUWFJFHSA-N,0,NOREPINEPHRINE TRANSPORTER,SLC6A2,Transporter,,,18771916,IC50,=,26,NM,,cell_based,,,,,,,,,,,MDCK,Inhibition of norepinephrine uptake at human NET expressed in MDCK cells,,Synthesis and activity of 1-(3-amino-1-phenylpropyl)indolin-2-ones: a new class of selective norepinephrine reuptake inhibitors.,Bioorg. Med. Chem. Lett.,2008,18,18,"McComas CC, Vu AT, Mahaney PE, Cohn ST, Fensome A, Marella MA, Nogle L, Trybulski EJ, Ye F, Zhang P, Alfinito P, Bray J, Johnston G, Koury E, Deecher DC",,535516,DTCT0023180,2686047,DTCC00544976,1210727,31294
CHEMBL515914,P23975,AZARIBINE,QQOBRRFOVWGIMD-OJAKKHQRSA-N,4,NOREPINEPHRINE TRANSPORTER,SLC6A2,Transporter,,,,IC50,,,,,,,,,,,,,,,,MDCK,DRUGMATRIX: Norepinephrine Transporter radioligand binding (ligand: [125I] RTI-55),Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured),DrugMatrix in vitro pharmacology data,,,,,"Scott S. Auerbach, DrugMatrix¨ and ToxFX¨ Coordinator National Toxicology Program",,774705,DTCT0023180,7279512,DTCC00514747,477912,46191
CHEMBL515914,P23975,AZARIBINE,QQOBRRFOVWGIMD-OJAKKHQRSA-N,4,NOREPINEPHRINE TRANSPORTER,SLC6A2,Transporter,,,,KI,,,,,,,,,,,,,,,,MDCK,DRUGMATRIX: Norepinephrine Transporter radioligand binding (ligand: [125I] RTI-55),Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured),DrugMatrix in vitro pharmacology data,,,,,"Scott S. Auerbach, DrugMatrix¨ and ToxFX¨ Coordinator National Toxicology Program",,774705,DTCT0023180,7279513,DTCC00514747,477912,46191
CHEMBL515936,P23975,,JTFGLXWULCGHRY-SFHVURJKSA-N,0,NOREPINEPHRINE TRANSPORTER,SLC6A2,Transporter,,,18621528,KI,=,5,NM,,cell_based,,,,,,,,,,,HEK293,Inhibition of [3H]nisoxetine reuptake at human NET expressed in HEK293 cells by SPA,,Derivatives of (3S)-N-(biphenyl-2-ylmethyl)pyrrolidin-3-amine as selective noradrenaline reuptake inhibitors: Reducing P-gp mediated efflux by modulation of H-bond acceptor capacity.,Bioorg. Med. Chem. Lett.,2008,18,15,"Fish PV, Barta NS, Gray DL, Ryckmans T, Stobie A, Wakenhut F, Whitlock GA",,490418,DTCT0023180,2765571,DTCC00543718,1524074,30733
CHEMBL515988,P23975,,CACJRDOFRVCXPK-WIOPOQQRSA-N,0,NOREPINEPHRINE TRANSPORTER,SLC6A2,Transporter,,,19053748,KI,=,2010,NM,,,,,,,,,,,,,,Displacement of [3H]nisoxetine from NET,,Development of 3-phenyltropane analogues with high affinity for the dopamine and serotonin transporters and low affinity for the norepinephrine transporter.,J. Med. Chem.,2008,51,24,"Jin C, Navarro HA, Carroll FI",,560916,DTCT0023180,2780259,DTCC00562401,1853614,31509
CHEMBL516,P23975,CYPROHEPTADINE,JJCFRYNCJDLXIK-UHFFFAOYSA-N,4,NOREPINEPHRINE TRANSPORTER,SLC6A2,Transporter,,,15081025,KI,=,290,NM,,,,,,,,,,,,,,Binding affinity towards Norepinephrine transporter using [3H]nisoxitine as radioligand,,"Structural determinants for high 5-HT(2A) receptor affinity of spiro[9,10-dihydroanthracene]-9,3(')-pyrrolidine (SpAMDA).",Bioorg. Med. Chem. Lett.,2004,14,9,"Peddi S, Roth BL, Glennon RA, Westkaemper RB",,143139,DTCT0023180,837193,DTCC00141384,808516,6858
CHEMBL516,P23975,CYPROHEPTADINE,JJCFRYNCJDLXIK-UHFFFAOYSA-N,4,NOREPINEPHRINE TRANSPORTER,SLC6A2,Transporter,,,,IC50,=,564,NM,,,,,,,,,,,,,MDCK,DRUGMATRIX: Norepinephrine Transporter radioligand binding (ligand: [125I] RTI-55),,DrugMatrix in vitro pharmacology data,,,,,"Scott S. Auerbach, DrugMatrix¨ and ToxFX¨ Coordinator National Toxicology Program",,774705,DTCT0023180,7367729,DTCC00141384,833160,46191
CHEMBL516,P23975,CYPROHEPTADINE,JJCFRYNCJDLXIK-UHFFFAOYSA-N,4,NOREPINEPHRINE TRANSPORTER,SLC6A2,Transporter,,,,KI,=,559,NM,,,,,,,,,,,,,MDCK,DRUGMATRIX: Norepinephrine Transporter radioligand binding (ligand: [125I] RTI-55),,DrugMatrix in vitro pharmacology data,,,,,"Scott S. Auerbach, DrugMatrix¨ and ToxFX¨ Coordinator National Toxicology Program",,774705,DTCT0023180,7367730,DTCC00141384,833160,46191
CHEMBL516094,P23975,,CPFZMZOYHKWMOT-SFHVURJKSA-N,0,NOREPINEPHRINE TRANSPORTER,SLC6A2,Transporter,,,18621528,KI,=,53,NM,,cell_based,,,,,,,,,,,HEK293,Inhibition of [3H]nisoxetine reuptake at human NET expressed in HEK293 cells by SPA,,Derivatives of (3S)-N-(biphenyl-2-ylmethyl)pyrrolidin-3-amine as selective noradrenaline reuptake inhibitors: Reducing P-gp mediated efflux by modulation of H-bond acceptor capacity.,Bioorg. Med. Chem. Lett.,2008,18,15,"Fish PV, Barta NS, Gray DL, Ryckmans T, Stobie A, Wakenhut F, Whitlock GA",,490418,DTCT0023180,2765574,DTCC00543855,715365,30733
CHEMBL516507,P23975,,KIAUBZBIKKPZNR-ZWKOTPCHSA-N,0,NOREPINEPHRINE TRANSPORTER,SLC6A2,Transporter,,,18954981,IC50,=,7,NM,,cell_based,,,,,,,,,,,,Inhibition of norepinephrine uptake at human NET transfected in HEK cells,,Synthesis and structure-activity relationships of selective norepinephrine reuptake inhibitors (sNRI) with improved pharmaceutical characteristics.,Bioorg. Med. Chem. Lett.,2008,18,23,"Pontillo J, Wu D, Ching B, Hudson S, Genicot MJ, Gao Y, Ewing T, Fleck BA, Gogas K, Aparicio A, Wang H, Wen J, Wade WS",,558433,DTCT0023180,2793586,DTCC00513771,1049676,31630
CHEMBL516730,P23975,,FFJNDOUWRPDJJX-LBPRGKRZSA-N,0,NOREPINEPHRINE TRANSPORTER,SLC6A2,Transporter,,,18621528,KI,=,46,NM,,cell_based,,,,,,,,,,,HEK293,Inhibition of [3H]nisoxetine reuptake at human NET expressed in HEK293 cells by SPA,,Derivatives of (3S)-N-(biphenyl-2-ylmethyl)pyrrolidin-3-amine as selective noradrenaline reuptake inhibitors: Reducing P-gp mediated efflux by modulation of H-bond acceptor capacity.,Bioorg. Med. Chem. Lett.,2008,18,15,"Fish PV, Barta NS, Gray DL, Ryckmans T, Stobie A, Wakenhut F, Whitlock GA",,490418,DTCT0023180,2765577,DTCC00543852,1809682,30733
CHEMBL516825,P23975,,MBCIBUXZJAIISR-SOFGYWHQSA-N,0,NOREPINEPHRINE TRANSPORTER,SLC6A2,Transporter,,,19053782,KI,=,1180,NM,,cell_based,,,,,,,,,,,HEK293,Displacement of [3H]nisoxetine from human NET transfected in human HEK293 cells,,"Synthesis, radiosynthesis, and biological evaluation of fluorine-18-labeled 2beta-carbo(fluoroalkoxy)-3beta-(3'-((Z)-2-haloethenyl)phenyl)nortropanes: candidate radioligands for in vivo imaging of the serotonin transporter with positron emission tomography.",J. Med. Chem.,2008,51,24,"Stehouwer JS, Jarkas N, Zeng F, Voll RJ, Williams L, Camp VM, Malveaux EJ, Votaw JR, Howell L, Owens MJ, Goodman MM",,561314,DTCT0023180,2799896,DTCC00515328,629802,31538
