,Molecule_ChEMBL_ID,Molecule_Name,Molecule_Max_Phase,Molecular_Weight,#RO5_Violations,AlogP,Compound_Key,Smiles,Standard_Type,Standard_Relation,Standard_Value,Standard_Units,pChEMBL_Value,Data_Validity_Comment,Comment,Uo_Units,Ligand_Efficiency_BEI,Ligand_Efficiency_LE,Ligand_Efficiency_LLE,Ligand_Efficiency_SEI,Potential_Duplicate,Assay_ChEMBL_ID,Assay_Description,Assay_Type,BAO_Format_ID,BAO_Label,Assay_Organism,Assay_Tissue_ChEMBL_ID,Assay_Tissue_Name,Assay_Cell_Type,Assay_Subcellular_Fraction,Assay_Parameters,Assay_Variant_Accession,Assay_Variant_Mutation,Target_ChEMBL_ID,Target_Name,Target_Organism,Target_Type,Document_ChEMBL_ID,Source_ID,Source_Description,Document_Journal,Document_Year,Cell_ChEMBL_ID,Properties,Standard_Value_nM,base_rdkit_smiles
6098,CHEMBL530334,,0.0,225.29,0.0,3.21,cis-11a,N[C@@H]1C[C@H](Oc2ccccc2)c2ccccc21,IC50,'=',5000.0,nM,5.3,,,UO_0000065,23.53,0.43,2.09,15.04,False,CHEMBL945185,Inhibition of norepinephrine uptake at human NET in human HEK293 cells,B,BAO_0000219,cell-based format,Homo sapiens,,,HEK293,,,,,CHEMBL222,Norepinephrine transporter,Homo sapiens,SINGLE PROTEIN,CHEMBL1157521,1,Scientific Literature,Bioorg. Med. Chem. Lett.,2008.0,CHEMBL3307715,,5000.0,N[C@@H]1C[C@H](Oc2ccccc2)c2ccccc21
6099,CHEMBL469812,,0.0,318.44,0.0,2.6,13,CCN(C1CCNCC1)S(=O)(=O)c1ccc2ccccc2c1,IC50,'>',10000.0,nM,,,,UO_0000065,,,,,False,CHEMBL954294,Inhibition of radiolabeled noradrenaline reuptake at human NET expressed in HEK293 cells,B,BAO_0000219,cell-based format,Homo sapiens,,,HEK293,,,,,CHEMBL222,Norepinephrine transporter,Homo sapiens,SINGLE PROTEIN,CHEMBL1153958,1,Scientific Literature,Bioorg. Med. Chem. Lett.,2009.0,CHEMBL3307715,,10000.0,CCN(C1CCNCC1)S(=O)(=O)c1ccc2ccccc2c1
6100,CHEMBL196258,,0.0,286.34,0.0,1.26,25c,CCCCCc1nc(N)c2nc(-n3nccn3)n(C)c2n1,Inhibition,'<',10.0,%,,,,UO_0000187,,,,,False,CHEMBL871850,Percent inhibition against Norepinephrine transporter at 1 uM nonselective,B,BAO_0000357,single protein format,Homo sapiens,,,,,,,,CHEMBL222,Norepinephrine transporter,Homo sapiens,SINGLE PROTEIN,CHEMBL1140374,1,Scientific Literature,J. Med. Chem.,2005.0,,,10.0,CCCCCc1nc(N)c2nc(-n3nccn3)n(C)c2n1
6101,CHEMBL371300,,0.0,191.23,0.0,1.09,9,C[C@H](N)Cn1ncc2ccc(O)cc21,Inhibition,'=',-11.21,%,,Outside typical range,,UO_0000187,,,,,False,CHEMBL853005,Inhibition of NET at 1 nM,B,BAO_0000357,single protein format,Homo sapiens,,,,,,,,CHEMBL222,Norepinephrine transporter,Homo sapiens,SINGLE PROTEIN,CHEMBL1148572,1,Scientific Literature,J. Med. Chem.,2006.0,,,-11.21,C[C@H](N)Cn1ncc2ccc(O)cc21
6102,CHEMBL822,TERBINAFINE,4.0,291.44,0.0,4.88,terbinafine,CN(C/C=C/C#CC(C)(C)C)Cc1cccc2ccccc12,Ki,'=',4095.4,nM,5.39,,,UO_0000065,18.49,0.33,0.51,166.29,False,CHEMBL1909094,DRUGMATRIX: Norepinephrine Transporter radioligand binding (ligand: [125I] RTI-55),B,BAO_0000249,cell membrane format,,,,MDCK,Membrane,,,,CHEMBL222,Norepinephrine transporter,Homo sapiens,SINGLE PROTEIN,CHEMBL1909046,15,DrugMatrix,,,CHEMBL3308370,,4095.4,CN(C/C=C/C#CC(C)(C)C)Cc1cccc2ccccc12
6103,CHEMBL1201193,LEVOBUPIVACAINE,4.0,288.44,0.0,3.9,LEVOBUPIVACAINE,CCCCN1CCCC[C@H]1C(=O)Nc1c(C)cccc1C,Ki,,,,,,Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured),,,,,,False,CHEMBL1909094,DRUGMATRIX: Norepinephrine Transporter radioligand binding (ligand: [125I] RTI-55),B,BAO_0000249,cell membrane format,,,,MDCK,Membrane,,,,CHEMBL222,Norepinephrine transporter,Homo sapiens,SINGLE PROTEIN,CHEMBL1909046,15,DrugMatrix,,,CHEMBL3308370,,,CCCCN1CCCC[C@H]1C(=O)Nc1c(C)cccc1C
6104,CHEMBL58,MITOXANTRONE,4.0,444.49,1.0,-0.14,MITOXANTRONE,O=C1c2c(O)ccc(O)c2C(=O)c2c(NCCNCCO)ccc(NCCNCCO)c21,Ki,'=',4948.5,nM,5.31,,,UO_0000065,11.94,0.23,5.45,3.25,False,CHEMBL1909094,DRUGMATRIX: Norepinephrine Transporter radioligand binding (ligand: [125I] RTI-55),B,BAO_0000249,cell membrane format,,,,MDCK,Membrane,,,,CHEMBL222,Norepinephrine transporter,Homo sapiens,SINGLE PROTEIN,CHEMBL1909046,15,DrugMatrix,,,CHEMBL3308370,,4948.5,O=C1c2c(O)ccc(O)c2C(=O)c2c(NCCNCCO)ccc(NCCNCCO)c21
6105,CHEMBL1813477,,0.0,237.35,0.0,3.48,"26b, enantiomer",c1ccc2cc([C@@]34CCC[C@@H]3CNC4)ccc2c1,IC50,'=',60.26,nM,7.22,,,UO_0000065,30.42,0.55,3.74,60.02,False,CHEMBL1816473,Inhibition of norepinephrine reuptake at NET expressed in MDCK cells,B,BAO_0000219,cell-based format,,,,MDCK,,,,,CHEMBL222,Norepinephrine transporter,Homo sapiens,SINGLE PROTEIN,CHEMBL1811752,1,Scientific Literature,J. Med. Chem.,2011.0,CHEMBL3308370,,60.26,c1ccc2cc([C@@]34CCC[C@@H]3CNC4)ccc2c1
6106,CHEMBL4066040,,0.0,539.53,2.0,5.45,,COc1ccc2c(c1)O[C@H](c1ccc(OC)c(OC)c1)C[C@@H]2NC(=O)C1(c2ccc3c(c2)OC(F)(F)O3)CC1,% Inhibition of Control Specific Binding (Mean n=2),'=',18.2,%,,,,UO_0000187,,,,,False,CHEMBL4508608,norepinephrine transporter (h) Eurofins-Cerep binding assay,B,BAO_0000357,single protein format,Homo sapiens,,,,,Assay protocol publication: PMID: 2008212 | Detection method: Scintillation counting | Incubation temperature: 4degrees C | Incubation time: 120 min | Ligand: [3H]nisoxetine | Ligand concentration None 1.0 nM | Ligand Kd None 2.9 nM | Non specific ligand: desipramine (1 uM) | Radioligand type: antagonist | Reference compound: protriptyline | reference compound EC50 None 3.4 nM | reference compound Ki None 2.5 nM | Source of protein: human recombinant (CHO cells),,,CHEMBL222,Norepinephrine transporter,Homo sapiens,SINGLE PROTEIN,CHEMBL4507262,54,Donated Chemical Probes - SGC Frankfurt,,,,Compound concentration None 10.0 uM,18.2,COc1ccc2c(c1)O[C@H](c1ccc(OC)c(OC)c1)C[C@@H]2NC(=O)C1(c2ccc3c(c2)OC(F)(F)O3)CC1
6107,CHEMBL3309706,,0.0,391.12,1.0,6.03,2aj,Clc1ccc(OC(CC2CNC2)c2ccc(Cl)c(Cl)c2)cc1Cl,Inhibition,'=',100.0,%,,,,UO_0000187,,,,,False,CHEMBL3364219,Inhibition of norepinephrine reuptake at human NET expressed in HEK293 cells at 10 uM after 15 mins by fluorescence neurotransmitter transporter assay,B,BAO_0000219,cell-based format,Homo sapiens,,,HEK293,,,,,CHEMBL222,Norepinephrine transporter,Homo sapiens,SINGLE PROTEIN,CHEMBL3352322,1,Scientific Literature,Bioorg. Med. Chem. Lett.,2014.0,CHEMBL3307715,,100.0,Clc1ccc(OC(CC2CNC2)c2ccc(Cl)c(Cl)c2)cc1Cl
6108,CHEMBL1643900,,0.0,283.39,0.0,3.1,9f,Fc1cccc(CCN[C@H]2C3C4CC5C6C4CC3C6C52)c1,Ki,'=',3623.0,nM,5.44,,,UO_0000065,19.2,0.35,2.34,45.23,False,CHEMBL2432591,Displacement of [3H]-nisoxetine from human NET expressed in HEK cell membranes,B,BAO_0000219,cell-based format,Homo sapiens,,,HEK293,,,,,CHEMBL222,Norepinephrine transporter,Homo sapiens,SINGLE PROTEIN,CHEMBL2429832,1,Scientific Literature,Bioorg. Med. Chem.,2013.0,CHEMBL3307715,,3623.0,Fc1cccc(CCN[C@H]2C3C4CC5C6C4CC3C6C52)c1
6109,CHEMBL1046,AMINOCAPROIC ACID,4.0,131.18,0.0,0.59,AMINOCAPROIC ACID,NCCCCCC(=O)O,Ki,,,,,,Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured),,,,,,False,CHEMBL1909094,DRUGMATRIX: Norepinephrine Transporter radioligand binding (ligand: [125I] RTI-55),B,BAO_0000249,cell membrane format,,,,MDCK,Membrane,,,,CHEMBL222,Norepinephrine transporter,Homo sapiens,SINGLE PROTEIN,CHEMBL1909046,15,DrugMatrix,,,CHEMBL3308370,,,NCCCCCC(=O)O
6110,CHEMBL47,VITAMIN E,0.0,430.72,1.0,8.84,ALPHA-TOCOPHEROL,Cc1c(C)c2c(c(C)c1O)CC[C@@](C)(CCC[C@H](C)CCC[C@H](C)CCCC(C)C)O2,IC50,,,,,,Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured),,,,,,False,CHEMBL1909094,DRUGMATRIX: Norepinephrine Transporter radioligand binding (ligand: [125I] RTI-55),B,BAO_0000249,cell membrane format,,,,MDCK,Membrane,,,,CHEMBL222,Norepinephrine transporter,Homo sapiens,SINGLE PROTEIN,CHEMBL1909046,15,DrugMatrix,,,CHEMBL3308370,,,Cc1c(C)c2c(c(C)c1O)CC[C@@](C)(CCC[C@H](C)CCC[C@H](C)CCCC(C)C)O2
6111,CHEMBL660,AMANTADINE,4.0,151.25,0.0,1.91,AMANTADINE,NC12CC3CC(CC(C3)C1)C2,Ki,,,,,,Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured),,,,,,False,CHEMBL1909094,DRUGMATRIX: Norepinephrine Transporter radioligand binding (ligand: [125I] RTI-55),B,BAO_0000249,cell membrane format,,,,MDCK,Membrane,,,,CHEMBL222,Norepinephrine transporter,Homo sapiens,SINGLE PROTEIN,CHEMBL1909046,15,DrugMatrix,,,CHEMBL3308370,,,NC12CC3CC(CC(C3)C1)C2
6112,CHEMBL2407327,,0.0,350.72,0.0,4.45,13a,CCCC(=O)C(c1ccc(Cl)c(Cl)c1)C1CCNCC1.Cl,IC50,'=',22.0,nM,7.66,,,UO_0000065,24.37,0.52,3.21,26.31,False,CHEMBL2411004,Displacement of [3H]-norepinephrine from human NET expressed in CHO cells by TopCounting analysis,B,BAO_0000219,cell-based format,Homo sapiens,,,CHO,,,,,CHEMBL222,Norepinephrine transporter,Homo sapiens,SINGLE PROTEIN,CHEMBL2406994,1,Scientific Literature,Bioorg. Med. Chem.,2013.0,CHEMBL3308072,,22.0,CCCC(=O)C(c1ccc(Cl)c(Cl)c1)C1CCNCC1
6113,CHEMBL1371,CHLORZOXAZONE,4.0,169.57,0.0,1.77,CHLORZOXAZONE,O=c1[nH]c2cc(Cl)ccc2o1,Ki,,,,,,Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured),,,,,,False,CHEMBL1909094,DRUGMATRIX: Norepinephrine Transporter radioligand binding (ligand: [125I] RTI-55),B,BAO_0000249,cell membrane format,,,,MDCK,Membrane,,,,CHEMBL222,Norepinephrine transporter,Homo sapiens,SINGLE PROTEIN,CHEMBL1909046,15,DrugMatrix,,,CHEMBL3308370,,,O=c1[nH]c2cc(Cl)ccc2o1
6114,CHEMBL583,GREPAFLOXACIN,4.0,359.4,0.0,2.28,GREPAFLOXACIN,Cc1c(F)c(N2CCNC(C)C2)cc2c1c(=O)c(C(=O)O)cn2C1CC1,IC50,,,,,,Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured),,,,,,False,CHEMBL1909094,DRUGMATRIX: Norepinephrine Transporter radioligand binding (ligand: [125I] RTI-55),B,BAO_0000249,cell membrane format,,,,MDCK,Membrane,,,,CHEMBL222,Norepinephrine transporter,Homo sapiens,SINGLE PROTEIN,CHEMBL1909046,15,DrugMatrix,,,CHEMBL3308370,,,Cc1c(F)c(N2CCNC(C)C2)cc2c1c(=O)c(C(=O)O)cn2C1CC1
6115,CHEMBL2407331,,0.0,308.22,0.0,3.21,3e,COCC(c1ccc(F)c(Cl)c1)C1CCNCC1.Cl,IC50,'=',70.0,nM,7.16,,,UO_0000065,26.33,0.54,3.94,33.65,False,CHEMBL2411004,Displacement of [3H]-norepinephrine from human NET expressed in CHO cells by TopCounting analysis,B,BAO_0000219,cell-based format,Homo sapiens,,,CHO,,,,,CHEMBL222,Norepinephrine transporter,Homo sapiens,SINGLE PROTEIN,CHEMBL2406994,1,Scientific Literature,Bioorg. Med. Chem.,2013.0,CHEMBL3308072,,70.0,COCC(c1ccc(F)c(Cl)c1)C1CCNCC1
6116,CHEMBL2430689,,0.0,306.19,0.0,3.99,2j,O=C1NCC(c2ccc(Cl)cc2)C1c1ccccc1Cl,Inhibition,'=',82.3,%,,,,UO_0000187,,,,,False,CHEMBL2433699,Inhibition of human NET-mediated norepinephrine uptake expressed in HEK293 cells at 10 uM after 15 mins by fluorescence plate reader analysis,B,BAO_0000219,cell-based format,Homo sapiens,,,HEK293,,,,,CHEMBL222,Norepinephrine transporter,Homo sapiens,SINGLE PROTEIN,CHEMBL2429823,1,Scientific Literature,Bioorg. Med. Chem. Lett.,2013.0,CHEMBL3307715,,82.3,O=C1NCC(c2ccc(Cl)cc2)C1c1ccccc1Cl
6117,CHEMBL410286,,0.0,367.37,0.0,3.82,16a,COc1cc(C(F)(F)F)ccc1O[C@@H](c1ccccc1)[C@@H]1CNCCO1,Ki,'=',160.0,nM,6.8,,,UO_0000065,18.5,0.36,2.98,17.11,False,CHEMBL932524,Inhibition of [3H]nisoxetine reuptake at human NET expressed in HEK293 cells,B,BAO_0000219,cell-based format,Homo sapiens,,,HEK293,,,,,CHEMBL222,Norepinephrine transporter,Homo sapiens,SINGLE PROTEIN,CHEMBL1144811,1,Scientific Literature,Bioorg. Med. Chem. Lett.,2008.0,CHEMBL3307715,,160.0,COc1cc(C(F)(F)F)ccc1O[C@@H](c1ccccc1)[C@@H]1CNCCO1
6118,CHEMBL408230,,0.0,338.23,0.0,4.1,13a,Clc1cccc(O[C@@H](c2ccccc2)[C@@H]2CNCCO2)c1Cl,Ki,'=',17.0,nM,7.77,,,UO_0000065,22.97,0.48,3.67,25.48,False,CHEMBL932524,Inhibition of [3H]nisoxetine reuptake at human NET expressed in HEK293 cells,B,BAO_0000219,cell-based format,Homo sapiens,,,HEK293,,,,,CHEMBL222,Norepinephrine transporter,Homo sapiens,SINGLE PROTEIN,CHEMBL1144811,1,Scientific Literature,Bioorg. Med. Chem. Lett.,2008.0,CHEMBL3307715,,17.0,Clc1cccc(O[C@@H](c2ccccc2)[C@@H]2CNCCO2)c1Cl
6119,CHEMBL261076,,0.0,333.82,0.0,3.46,5ab,COc1cc(Cl)ccc1OC(c1ccccc1)C1CNCCO1,Ki,'=',36.0,nM,7.44,,,UO_0000065,22.3,0.44,3.98,18.74,False,CHEMBL932524,Inhibition of [3H]nisoxetine reuptake at human NET expressed in HEK293 cells,B,BAO_0000219,cell-based format,Homo sapiens,,,HEK293,,,,,CHEMBL222,Norepinephrine transporter,Homo sapiens,SINGLE PROTEIN,CHEMBL1144811,1,Scientific Literature,Bioorg. Med. Chem. Lett.,2008.0,CHEMBL3307715,,36.0,COc1cc(Cl)ccc1OC(c1ccccc1)C1CNCCO1
6120,CHEMBL403388,,0.0,291.44,0.0,3.68,4,CCO[C@]1(c2cccc(OC)c2)CCCC[C@@H]1CN(C)C,IC50,'=',1010.0,nM,6.0,,,UO_0000065,20.57,0.39,2.32,27.63,False,CHEMBL948141,Inhibition of NET mediated norepinephrine uptake,B,BAO_0000357,single protein format,,,,,,,,,CHEMBL222,Norepinephrine transporter,Homo sapiens,SINGLE PROTEIN,CHEMBL1141623,1,Scientific Literature,Bioorg. Med. Chem. Lett.,2008.0,,,1010.0,CCO[C@]1(c2cccc(OC)c2)CCCC[C@@H]1CN(C)C
6121,CHEMBL263920,,0.0,347.84,0.0,3.77,22a,COc1cc(Cl)ccc1O[C@@H](c1cccc(C)c1)[C@@H]1CNCCO1,Ki,'=',16.0,nM,7.8,,,UO_0000065,22.41,0.44,4.03,19.63,False,CHEMBL932524,Inhibition of [3H]nisoxetine reuptake at human NET expressed in HEK293 cells,B,BAO_0000219,cell-based format,Homo sapiens,,,HEK293,,,,,CHEMBL222,Norepinephrine transporter,Homo sapiens,SINGLE PROTEIN,CHEMBL1144811,1,Scientific Literature,Bioorg. Med. Chem. Lett.,2008.0,CHEMBL3307715,,16.0,COc1cc(Cl)ccc1O[C@@H](c1cccc(C)c1)[C@@H]1CNCCO1
6122,CHEMBL2338035,,0.0,305.78,0.0,4.21,29a,Fc1ccc(O[C@@H](c2ccccc2)[C@H]2CCNC2)c(Cl)c1,IC50,'=',1.995,nM,8.7,,,UO_0000065,28.45,0.57,4.49,40.92,False,CHEMBL2343890,Inhibition of human recombinant NET expressed in HEK293 cells assessed as inhibition of [3H]NE reuptake,B,BAO_0000219,cell-based format,Homo sapiens,,,HEK293,,,,,CHEMBL222,Norepinephrine transporter,Homo sapiens,SINGLE PROTEIN,CHEMBL2331276,1,Scientific Literature,Bioorg. Med. Chem. Lett.,2013.0,CHEMBL3307715,,1.995,Fc1ccc(O[C@@H](c2ccccc2)[C@H]2CCNC2)c(Cl)c1
6123,CHEMBL256816,,0.0,282.17,0.0,4.51,18,CNCc1ccccc1Oc1ccc(Cl)cc1Cl,IC50,'=',42.0,nM,7.38,,,UO_0000065,26.14,0.56,2.87,34.7,False,CHEMBL948897,Inhibition of [3H]NA uptake at human NA transporter expressed in HEK293 cells,B,BAO_0000219,cell-based format,Homo sapiens,,,HEK293,,,,,CHEMBL222,Norepinephrine transporter,Homo sapiens,SINGLE PROTEIN,CHEMBL1141595,1,Scientific Literature,Bioorg. Med. Chem. Lett.,2008.0,CHEMBL3307715,,42.0,CNCc1ccccc1Oc1ccc(Cl)cc1Cl
6124,CHEMBL256817,,0.0,279.74,0.0,4.33,15,CN(C)Cc1ccccc1Oc1ccc(F)cc1Cl,IC50,'=',46.0,nM,7.34,,,UO_0000065,26.23,0.53,3.01,58.84,False,CHEMBL948897,Inhibition of [3H]NA uptake at human NA transporter expressed in HEK293 cells,B,BAO_0000219,cell-based format,Homo sapiens,,,HEK293,,,,,CHEMBL222,Norepinephrine transporter,Homo sapiens,SINGLE PROTEIN,CHEMBL1141595,1,Scientific Literature,Bioorg. Med. Chem. Lett.,2008.0,CHEMBL3307715,,46.0,CN(C)Cc1ccccc1Oc1ccc(F)cc1Cl
6125,CHEMBL262357,,0.0,258.32,0.0,2.91,17,CNCc1cnc(C)cc1Oc1ccccc1OC,Ki,'=',921.0,nM,6.04,,,UO_0000065,23.37,0.43,3.13,13.91,False,CHEMBL950332,Inhibition of [3H]Nisoxetine uptake in human noradrenaline transporter transfected HEK293 cells,B,BAO_0000219,cell-based format,Homo sapiens,,,HEK293,,,,,CHEMBL222,Norepinephrine transporter,Homo sapiens,SINGLE PROTEIN,CHEMBL1144031,1,Scientific Literature,Bioorg. Med. Chem. Lett.,2008.0,CHEMBL3307715,,921.0,CNCc1cnc(C)cc1Oc1ccccc1OC
6126,CHEMBL256397,,0.0,274.41,0.0,2.55,rac-9n,CC(C)N(C(=O)[C@]1(c2ccccc2)CC1CN)C(C)C,IC50,'=',2800.0,nM,5.55,,,UO_0000065,20.24,0.38,3.0,11.99,False,CHEMBL932888,Inhibition of human NET,B,BAO_0000357,single protein format,Homo sapiens,,,,,,,,CHEMBL222,Norepinephrine transporter,Homo sapiens,SINGLE PROTEIN,CHEMBL1143218,1,Scientific Literature,Bioorg. Med. Chem. Lett.,2008.0,,,2800.0,CC(C)N(C(=O)[C@]1(c2ccccc2)CC1CN)C(C)C
6127,CHEMBL249161,,0.0,231.36,0.0,3.57,(+)-6,CN(C)CC1CC1c1csc2ccccc12,IC50,,,,,,Not Determined,,,,,,False,CHEMBL941900,Inhibition of NET,B,BAO_0000357,single protein format,,,,,,,,,CHEMBL222,Norepinephrine transporter,Homo sapiens,SINGLE PROTEIN,CHEMBL1139814,1,Scientific Literature,Bioorg. Med. Chem. Lett.,2007.0,,,,CN(C)CC1CC1c1csc2ccccc12
6128,CHEMBL411,DIETHYLSTILBESTROL,4.0,268.36,0.0,4.83,DIETHYLSTILBESTROL,CC/C(=C(/CC)c1ccc(O)cc1)c1ccc(O)cc1,Ki,'=',3640.0,nM,5.44,,,UO_0000065,20.27,0.37,0.61,13.44,False,CHEMBL1909094,DRUGMATRIX: Norepinephrine Transporter radioligand binding (ligand: [125I] RTI-55),B,BAO_0000249,cell membrane format,,,,MDCK,Membrane,,,,CHEMBL222,Norepinephrine transporter,Homo sapiens,SINGLE PROTEIN,CHEMBL1909046,15,DrugMatrix,,,CHEMBL3308370,,3640.0,CC/C(=C(/CC)c1ccc(O)cc1)c1ccc(O)cc1
6129,CHEMBL1201082,FLUOXETINE HYDROCHLORIDE,4.0,345.79,0.0,4.44,"fluoxetine, prozac",CNCCC(Oc1ccc(C(F)(F)F)cc1)c1ccccc1.Cl,Inhibition,'=',4.7,%,,,,UO_0000187,,,,,False,CHEMBL2174647,Inhibition of human NET expressed in HEK293 cells assessed as inhibition of noradrenaline reuptake at 0.1 uM after 15 mins by fluorescence assay,B,BAO_0000219,cell-based format,Homo sapiens,,,HEK293,,,,,CHEMBL222,Norepinephrine transporter,Homo sapiens,SINGLE PROTEIN,CHEMBL2169882,1,Scientific Literature,J. Med. Chem.,2012.0,CHEMBL3307715,,4.7,CNCCC(Oc1ccc(C(F)(F)F)cc1)c1ccccc1
6130,CHEMBL251694,,0.0,277.41,0.0,3.04,(R)-64,COc1ccc([C@H](CN(C)C)C2(O)CCCCC2)cc1,IC50,'=',61.0,nM,7.21,,,UO_0000065,26.01,0.49,4.17,22.06,True,CHEMBL2208730,Inhibition of NET,B,BAO_0000357,single protein format,,,,,,,,,CHEMBL222,Norepinephrine transporter,Homo sapiens,SINGLE PROTEIN,CHEMBL2203023,1,Scientific Literature,J. Med. Chem.,2011.0,,,61.0,COc1ccc([C@H](CN(C)C)C2(O)CCCCC2)cc1
6131,CHEMBL461727,AMYGDALIN,0.0,457.43,2.0,-3.11,AMYGDALIN(D),N#C[C@H](O[C@@H]1O[C@H](CO[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)[C@@H](O)[C@H](O)[C@H]1O)c1ccccc1,Ki,,,,,,Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured),,,,,,False,CHEMBL1909094,DRUGMATRIX: Norepinephrine Transporter radioligand binding (ligand: [125I] RTI-55),B,BAO_0000249,cell membrane format,,,,MDCK,Membrane,,,,CHEMBL222,Norepinephrine transporter,Homo sapiens,SINGLE PROTEIN,CHEMBL1909046,15,DrugMatrix,,,CHEMBL3308370,,,N#C[C@H](O[C@@H]1O[C@H](CO[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)[C@@H](O)[C@H](O)[C@H]1O)c1ccccc1
6132,CHEMBL295416,PIRINIXIC ACID,0.0,323.81,0.0,3.67,PIRINIXIC ACID,Cc1cccc(Nc2cc(Cl)nc(SCC(=O)O)n2)c1C,IC50,,,,,,Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured),,,,,,False,CHEMBL1909094,DRUGMATRIX: Norepinephrine Transporter radioligand binding (ligand: [125I] RTI-55),B,BAO_0000249,cell membrane format,,,,MDCK,Membrane,,,,CHEMBL222,Norepinephrine transporter,Homo sapiens,SINGLE PROTEIN,CHEMBL1909046,15,DrugMatrix,,,CHEMBL3308370,,,Cc1cccc(Nc2cc(Cl)nc(SCC(=O)O)n2)c1C
6133,CHEMBL6466,COUMARIN,4.0,146.14,0.0,1.79,COUMARIN,O=c1ccc2ccccc2o1,IC50,,,,,,Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured),,,,,,False,CHEMBL1909094,DRUGMATRIX: Norepinephrine Transporter radioligand binding (ligand: [125I] RTI-55),B,BAO_0000249,cell membrane format,,,,MDCK,Membrane,,,,CHEMBL222,Norepinephrine transporter,Homo sapiens,SINGLE PROTEIN,CHEMBL1909046,15,DrugMatrix,,,CHEMBL3308370,,,O=c1ccc2ccccc2o1
6134,CHEMBL503,LOVASTATIN,4.0,404.55,0.0,4.2,LOVASTATIN,CC[C@H](C)C(=O)O[C@H]1C[C@@H](C)C=C2C=C[C@H](C)[C@H](CC[C@@H]3C[C@@H](O)CC(=O)O3)[C@H]21,IC50,'=',8753.0,nM,5.06,,,UO_0000065,12.5,0.24,0.86,6.94,False,CHEMBL1909094,DRUGMATRIX: Norepinephrine Transporter radioligand binding (ligand: [125I] RTI-55),B,BAO_0000249,cell membrane format,,,,MDCK,Membrane,,,,CHEMBL222,Norepinephrine transporter,Homo sapiens,SINGLE PROTEIN,CHEMBL1909046,15,DrugMatrix,,,CHEMBL3308370,,8753.0,CC[C@H](C)C(=O)O[C@H]1C[C@@H](C)C=C2C=C[C@H](C)[C@H](CC[C@@H]3C[C@@H](O)CC(=O)O3)[C@H]21
6135,CHEMBL1504,TRIAMCINOLONE ACETONIDE,4.0,434.5,0.0,2.42,TRIAMCINOLONE ACETONIDE,CC1(C)O[C@@H]2C[C@H]3[C@@H]4CCC5=CC(=O)C=C[C@]5(C)[C@@]4(F)[C@@H](O)C[C@]3(C)[C@]2(C(=O)CO)O1,Ki,,,,,,Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured),,,,,,False,CHEMBL1909094,DRUGMATRIX: Norepinephrine Transporter radioligand binding (ligand: [125I] RTI-55),B,BAO_0000249,cell membrane format,,,,MDCK,Membrane,,,,CHEMBL222,Norepinephrine transporter,Homo sapiens,SINGLE PROTEIN,CHEMBL1909046,15,DrugMatrix,,,CHEMBL3308370,,,CC1(C)O[C@@H]2C[C@H]3[C@@H]4CCC5=CC(=O)C=C[C@]5(C)[C@@]4(F)[C@@H](O)C[C@]3(C)[C@]2(C(=O)CO)O1
6136,CHEMBL305660,EBASTINE,3.0,469.67,1.0,7.22,EBASTINE,CC(C)(C)c1ccc(C(=O)CCCN2CCC(OC(c3ccccc3)c3ccccc3)CC2)cc1,IC50,'=',460.3,nM,6.34,,,UO_0000065,13.49,0.25,-0.88,21.45,False,CHEMBL1909094,DRUGMATRIX: Norepinephrine Transporter radioligand binding (ligand: [125I] RTI-55),B,BAO_0000249,cell membrane format,,,,MDCK,Membrane,,,,CHEMBL222,Norepinephrine transporter,Homo sapiens,SINGLE PROTEIN,CHEMBL1909046,15,DrugMatrix,,,CHEMBL3308370,,460.3,CC(C)(C)c1ccc(C(=O)CCCN2CCC(OC(c3ccccc3)c3ccccc3)CC2)cc1
6137,CHEMBL227180,,0.0,429.42,1.0,6.85,4c,CN1[C@H]2CC[C@@H]1[C@@H](c1ncc(-c3ccc(Cl)cc3)s1)[C@@H](c1ccc(Cl)cc1)C2,IC50,'=',912.0,nM,6.04,,,UO_0000065,,,,,False,CHEMBL890746,Inhibition of human NET in HEK cells assessed as [3H]norepinephrine reuptake,F,BAO_0000219,cell-based format,Homo sapiens,,,HEK293,,,,,CHEMBL222,Norepinephrine transporter,Homo sapiens,SINGLE PROTEIN,CHEMBL1146223,1,Scientific Literature,J. Med. Chem.,2007.0,CHEMBL3307715,,912.0,CN1[C@H]2CC[C@@H]1[C@@H](c1ncc(-c3ccc(Cl)cc3)s1)[C@@H](c1ccc(Cl)cc1)C2
