Ambit_InchiKey,Original_Entry_ID,Entrez_ID,Activity_Flag,pXC50,DB,Original_Assay_ID,Tax_ID,Gene_Symbol,Ortholog_Group,SMILES
MQFDETILCHDOAZ-VBBADIEVNA-N,CHEMBL205837,6530,A,5.94,chembl20,339940,9606,SLC6A2,4059,C1=CC=C2[C@H](C3=CC=C(C(=C3)Cl)Cl)CC[C@H](NC)C2=C1C(=O)N
KRCLPAGVJVBLJR-HXTKINSTNA-N,CHEMBL2326501,6530,A,6.03,chembl20,939645,9606,SLC6A2,4059,C1=CC(=CC(=C1)OC(=O)NC=2C=CC(=CC2)OCCCCCCC)N3CCNCC3
KVHCMVHVGGEFGG-CCRGXQTGNA-N,CHEMBL578219,6530,A,5.7,chembl20,587779,9606,SLC6A2,4059,C12N(C(CC1)C[C@@H]([C@@H]2C(OC)=O)C=3C=CC(=CC3)SC)CC=C
JSMCJJAIEPJIIJ-UGSOOPFHNA-N,CHEMBL206211,6530,A,5.68,chembl20,339940,9606,SLC6A2,4059,S(C)(=O)(C=1C=C2C(=CC1)[C@@H](CC[C@@H]2NC)C3=CC=C(C(=C3)Cl)Cl)=O
KAMIOOZVQNTZEV-OAUVRVJYNA-N,44408749,6530,A,5.74473,pubchem,262048,9606,SLC6A2,4059,ClC=1C=C([C@@H]2CC[C@H](NC)C3=C2C=C(S(O)=C)C=C3)C=CC1Cl
LHOSACAWSLTLQJ-ROUUACIJNA-N,CHEMBL264158,6530,A,7.66,chembl20,477349,9606,SLC6A2,4059,O1[C@H]([C@H](C2=C(C=CC=C2)F)OC=3C(=CC(=CC3)Cl)OC)CNCC1
MVRJFCQZNCIBPF-UHFFFAOYNA-N,CHEMBL549965,6530,A,7.64,chembl20,575205,9606,SLC6A2,4059,C1=CC=C(C(OC2=C(C=CC=C2)OC3=CC=CC=C3)C4CCNCC4)C=N1
NZBRXUBKIJFZOJ-UHFFFAOYNA-N,CHEMBL408206,6530,A,7.09,chembl20,463179,9606,SLC6A2,4059,C1=CC(OC2=CC(=C(C=C2)Cl)Cl)=C(C=C1C(N3CCN(C(C)C)CC3)=O)CNC
NWIYAIQOXWYEJQ-MSOLQXFVNA-N,CHEMBL591928,6530,A,8.8,chembl20,611008,9606,SLC6A2,4059,C=1C=CC=C([C@H](N2C3=C(C(C2)(C)C)C=CC=C3F)[C@H](O)CNC)C1
NVIYCTHUJATAOR-UHFFFAOYNA-N,10740824,6530,A,6.5544,pubchem,145559,9606,SLC6A2,4059,FC1=CC=C(CCN(CCN(CCOC(C2=CC=CC=C2)C3=CC=CC=C3)C)C)C=C1
NPRIIPJXYKFSOJ-IZZQQSIFNA-N,CHEMBL1644603,6530,A,7.07,chembl20,700294,9606,SLC6A2,4059,C1[C@@H]2N[C@H](C[C@@H]1OC=3C=C(C=C(C3)C4=CC=CC=C4)F)CC2
NJRHYECBLPKFAN-GWZBNUJDNA-N,CHEMBL2036265,6530,A,5.89,chembl20,820352,9606,SLC6A2,4059,C1(=CC=C2NC=C(C=3CCC(CC3)NC)C2=C1)N=C(C4=CC=CS4)N
NJZNJPXRRCEVDH-SFTDATJTNA-N,CHEMBL539050,6530,A,7.36,chembl20,142806,9606,SLC6A2,4059,[C@H](C=1C=C2C(=CC1)C=CC=C2)([C@H](C3=CC=CC=C3)O)CN(C)C
NKANXQFJJICGDU-QPLCGJKRNA-N,CHEMBL83,6530,A,5.84,chembl20,774705,9606,SLC6A2,4059,C(=C(\C=1C=CC=CC1)/CC)(\C2=CC=C(C=C2)OCCN(C)C)/C3=CC=CC=C3
NREAZRDUCYUONQ-MSOLQXFVNA-N,CHEMBL577565,6530,A,6.91,chembl20,592526,9606,SLC6A2,4059,C=1C=C(C=C([C@H](N2C3=C(C=C2)C=CC(=C3)Br)[C@H](O)CNC)C1)F
NRKLSKYRBUUDLU-BJWYYQGGNA-N,CHEMBL1644605,6530,A,7.05,chembl20,700294,9606,SLC6A2,4059,C1[C@@H]2N[C@@H](CC2)C[C@@H]1OC3=CC(=CC(=N3)C4=CC=CC=C4)C#N
NNNDXILSDZTFTR-LPHOPBHVNA-N,CHEMBL145810,6530,A,6.27,chembl20,142785,9606,SLC6A2,4059,[C@@H]1(C2=C(C=CC=C2)[C@H](C1)N(CCC)C)C=3C=C(Cl)C(=CC3)Cl
NNNDXILSDZTFTR-QFBILLFUNA-N,CHEMBL344116,6530,A,6.4,chembl20,142784,9606,SLC6A2,4059,[C@@H]1(C2=C(C=CC=C2)[C@@H](C1)N(CCC)C)C=3C=C(Cl)C(=CC3)Cl
NNQDGWJXUJCRBF-MENKECLHNA-N,CHEMBL578419,6530,A,6.92,chembl20,587779,9606,SLC6A2,4059,C12N(C(C[C@@H]([C@@H]1C(OC)=O)C=3C=CC(=C(C3)Br)SC)CC2)C
NLRQPOSSIBJNGG-IBGZPJMENA-N,44578370,6530,A,7.85387,pubchem,342389,9606,SLC6A2,4059,O(C(=O)N([C@H]1CCNC1)CC=2C(C3=CC=CC=C3)=CC=CC2)C(C)C
NIYGPRSVPKAIKA-JWEZTNTCNA-N,76331540,6530,A,5.49894,pubchem,257286,9606,SLC6A2,4059,ClC1=CC=C(C(NC2C[C@H]3N([C@@H](C2)CC3)C)C4=CC=CC=C4)C=C1
OKJDGNKVEJTMBB-KBXCAEBGNA-N,CHEMBL408384,6530,A,8.12,chembl20,467619,9606,SLC6A2,4059,[C@@]1([C@@H](C1)CN)(C(N(CC#C)CC#C)=O)C2=CC=C3C(=C2)OCO3
OKLKBYAVPPRKEG-IZZQQSIFNA-N,CHEMBL1644601,6530,A,6.88,chembl20,700294,9606,SLC6A2,4059,C1[C@@H]2N[C@H](C[C@@H]1OC=3C=C(C=C(C3)C4=CC=CC=C4)Br)CC2
OJEXZTOASHOTIX-WOJBJXKFNA-N,CHEMBL231684,6530,N,4.29,chembl20,444198,9606,SLC6A2,4059,C1C[C@H]([C@@H](C=2C=CC(C3=CC=CC=C3)=CC2)CCC1)C(OC)=O
NWCPOGFPLUASJD-QUDVFMAMNA-N,44340181,6530,A,7.60206,pubchem,254685,9606,SLC6A2,4059,N(C[C@H]1C2CC([C@@H]1C3=CC=4C(C=C3)=CC=CC4)CC2)(C)C
OYNDMWYYCBLSSM-HNAYVOBHNA-N,44449396,6530,A,8.49485,pubchem,319593,9606,SLC6A2,4059,FC(CN(C(=O)[C@@]1([C@@H](C1)CN)C2=CC=3OCCOC3C=C2)CC=C)=C
OULZYJCJGXXRLZ-ROUUACIJNA-N,CHEMBL410286,6530,A,6.8,chembl20,477349,9606,SLC6A2,4059,O1[C@H]([C@H](C2=CC=CC=C2)OC=3C(=CC(C(F)(F)F)=CC3)OC)CNCC1
OGHNVEJMJSYVRP-UHFFFAOYNA-N,CHEMBL723,6530,A,6.27,chembl20,774705,9606,SLC6A2,4059,N1C2=C(C(OCC(O)CNCCOC3=C(OC)C=CC=C3)=CC=C2)C4=C1C=CC=C4
OGUCJMOATTVEME-ROUUACIJNA-N,CHEMBL409277,6530,A,7.54,chembl20,477349,9606,SLC6A2,4059,O1[C@H]([C@H](C2=CC=C(C=C2)F)OC=3C(=CC(=CC3)Cl)OC)CNCC1
NUGRPPXOWJFLKG-OALUTQOANA-N,CHEMBL263920,6530,A,7.8,chembl20,477349,9606,SLC6A2,4059,O1[C@H]([C@H](C2=CC(=CC=C2)C)OC=3C(=CC(=CC3)Cl)OC)CNCC1
NGSZLOCYHZRIMB-UHDQLFAANA-N,CHEMBL579056,6530,A,6.66,chembl20,587779,9606,SLC6A2,4059,C12N(C(C[C@@H]([C@@H]1C(OC)=O)C3=CC=C(C=C3)SC)CC2)C
MVYOBBWPCHPRSG-UHFFFAOYNA-N,CHEMBL523475,6530,A,6,chembl20,520036,9606,SLC6A2,4059,C1=C(C(=C(OCC(CNC(CC2=CC=C(C=C2)OC)(C)C)O)C=C1)C#N)Cl
OSHSXYCWEWJREH-LJQANCHMNA-N,CHEMBL567712,6530,A,6.17,chembl20,596935,9606,SLC6A2,4059,C1=CC=C2C(=C1)C=C(C(N([C@@H]3CCNC3)C4CCCC4)=O)C=C2
OSJJYEUEJRVVOD-TWSYTRIPNA-N,CHEMBL1909072,6530,A,6.35,chembl20,774705,9606,SLC6A2,4059,C1=CC=CC=2SC=3C(N(C12)CCCN4CCC(CC4)C(N)=O)=CC(=CC3)Cl
OOCIRVSPZDCFHT-IBGZPJMENA-N,11610150,6530,A,8.52288,pubchem,430251,9606,SLC6A2,4059,O=C(N([C@H]1CCNC1)C2=CC=CC=C2)C3=C(OC4=CC=CC=C4)C=CC=C3
OBKUWTMFPMVPNX-RTBURBONNA-N,CHEMBL233532,6530,N,3.18,chembl20,444198,9606,SLC6A2,4059,C1CC[C@H](C=2C=CC(=CC2)C3=CC=CC=C3)[C@@H](C1)C(OC)=O
OUQMYOZRLIWPPV-UGSOOPFHNA-N,9930791,6530,A,5.90309,pubchem,262048,9606,SLC6A2,4059,ClC=1C=C([C@@H]2CC[C@H](NC)C3=C2C=CC(S(=O)(=O)NC)=C3)C=CC1Cl
MJXIPRPHBIFHJC-MGPUTAFENA-N,CHEMBL409715,6530,A,8.38,chembl20,467619,9606,SLC6A2,4059,[C@]1([C@@H](C1)CN)(C2=CC=C3C(OCO3)=C2)C(N4C5=C(CC4)C=CC=C5)=O
PYIBCEOJEPANCH-MKBNYLNANA-N,CHEMBL597000,6530,A,9.9,chembl20,613740,9606,SLC6A2,4059,[C@H]1([C@]2(CNC[C@@H]12)C=3C=C(C(=CC3)Cl)Cl)CC4=NC(=CS4)C
PSNHNKLTGOOICN-UHFFFAOYNA-N,10525046,6530,A,7.06048,pubchem,143640,9606,SLC6A2,4059,O(CCNC1CCN(CC1)CC2=CC=CC=C2)C(C3=CC=CC=C3)C4=CC=CC=C4
RAEJZLUTUUNZSA-UHFFFAOYNA-N,CHEMBL404247,6530,A,5.89,chembl20,463179,9606,SLC6A2,4059,C1=CC(OC2=CC=C(C=C2)Cl)=C(C=C1C(N3CCN(CC3)C4CC4)=O)CNC
RAQPOZGWANIDQT-UHFFFAOYNA-N,3456,6530,A,6.78252,pubchem,143640,9606,SLC6A2,4059,O(CCN1CCN(CC1)CCCC2=CC=CC=C2)C(C3=CC=CC=C3)C4=CC=CC=C4
QWDPOYBOJIBHAD-MOPGFXCFNA-N,44254588,6530,A,7.73049,pubchem,431881,9606,SLC6A2,4059,O[C@@H]([C@@H](N1C=2C(N(C1=O)CCC)=CC=CC2)C3=CC=CC=C3)CNC
PKVDODLSCSUTRW-HNNXBMFYNA-N,46831083,6530,A,7.72125,pubchem,483452,9606,SLC6A2,4059,S1(=O)(=O)N(CC[C@H](O)CNC)C=2C(N1C3=CC(OC)=CC=C3)=CC=CC2
PKVDODLSCSUTRW-OAHLLOKONA-N,CHEMBL1085322,6530,A,7.1,chembl20,634327,9606,SLC6A2,4059,C1=CC=C2N(C=3C=C(C=CC3)OC)S(=O)(=O)N(CC[C@H](CNC)O)C2=C1
PIVRFBAMCBQCDZ-UHFFFAOYNA-N,CHEMBL401867,6530,A,6.12,chembl20,463179,9606,SLC6A2,4059,C1=CC(=C(C=C1C(N2CCCN(CC2)C3CC3)=O)CNC)OC=4C=CC=C(C4)F
QDZIBQWKRRRXAL-OSRDXIQINA-N,CHEMBL391864,6530,A,8.75,chembl20,444173,9606,SLC6A2,4059,[C@H]12N[C@@H](C[C@H]([C@@H]1C(OC)=O)C=3C=C(C(=CC3)C)F)CC2
QDZIBQWKRRRXAL-VIRABCJINA-N,11278436,6530,A,9.30103,pubchem,610458,9606,SLC6A2,4059,FC=1C=C([C@H]2[C@@H]([C@@H]3N[C@H](C2)CC3)C(OC)=O)C=CC1C
PLDUPXSUYLZYBN-UHFFFAOYNA-N,CHEMBL726,6530,A,5.71,chembl20,774705,9606,SLC6A2,4059,N1(C=2C(SC3=C1C=CC=C3)=CC=C(C(F)(F)F)C2)CCCN4CCN(CCO)CC4
QUSLQENMLDRCTO-TUVASFSCNA-N,CHEMBL2079586,6530,A,6.3,chembl20,429832,9606,SLC6A2,4059,N1([C@H]2[C@@H](C(=O)OC)[C@H](C[C@H]1CC2)C3=CC=C(C=C3)F)C
QUZXTJYADOYRDB-UHFFFAOYNA-N,CHEMBL272699,6530,A,6.38,chembl20,463179,9606,SLC6A2,4059,C1=CC(=C(C=C1C(N2CCCN(CC2)C3CC3)=O)CNC)OC=4C=CC=C(C4)Cl
QVIAHGYFYZASCH-GAJHUEQPNA-N,CHEMBL2046455,6530,N,4.71,chembl20,827276,9606,SLC6A2,4059,[C@H]([C@H](C)N1CCC(=CC1)CC=2C=CC=CC2)(O)C=3C=4C(SC3)=CC=CC4
QVIAHGYFYZASCH-UZUQRXQVNA-N,CHEMBL2047576,6530,A,5.55,chembl20,827276,9606,SLC6A2,4059,[C@H]([C@@H](C)N1CCC(=CC1)CC=2C=CC=CC2)(O)C=3C=4C(SC3)=CC=CC4
QLJOCRJOIIVENA-MSOLQXFVNA-N,CHEMBL575546,6530,A,7.7,chembl20,592526,9606,SLC6A2,4059,C=1C=C(C=C([C@H](N2C3=C(C=C2)C=CC(=C3)F)[C@H](O)CNC)C1)F
QMMAMXVYCMLPGH-OALUTQOANA-N,CHEMBL264174,6530,A,7.08,chembl20,477349,9606,SLC6A2,4059,O1[C@H]([C@H](C2=C(C=CC=C2)C)OC=3C(=CC(=CC3)Cl)OC)CNCC1
RPEDEMBGNMELBV-YHZLUUAONA-N,44340153,6530,A,6.92082,pubchem,145535,9606,SLC6A2,4059,O(C1=CC2=C(C=C([C@H]3C4CC([C@@H]3CNC)CC4)C=C2)C=C1)C
RLUHSIYRINOGAT-RTWAWAEBNA-N,44574784,6530,A,6.92082,pubchem,352215,9606,SLC6A2,4059,O[C@@H]([C@@H](N(C=1C=2C(C=CC1)=CC=CC2)C)C3=CC=CC=C3)CNC
RMKQQVTXLRWNDV-QWOVJGMINA-N,CHEMBL481696,6530,A,5.54,chembl20,487517,9606,SLC6A2,4059,C=1(C=CC(=C(CN(C)C)C1)OC=2C=CC(=CC2)OC(F)(F)F)C(=O)NC
RDRQTGHODUVHMX-CYBMUJFWNA-N,CHEMBL1083430,6530,A,6.56,chembl20,634327,9606,SLC6A2,4059,C1=CC=C2N(C=3C=C(C(=CC3)F)F)S(=O)(=O)N(CC[C@H](CNC)O)C2=C1
RDRQTGHODUVHMX-ZDUSSCGKNA-N,46831694,6530,A,7.4437,pubchem,483452,9606,SLC6A2,4059,S1(=O)(=O)N(CC[C@H](O)CNC)C=2C(N1C3=CC(F)=C(F)C=C3)=CC=CC2
SBAQYPMYNRQKBF-UHFFFAOYNA-N,24890939,6530,A,5.49485,pubchem,315153,9606,SLC6A2,4059,ClC=1C=C(OC2=C(C=C(C(=O)N3CCN(C4CC4)CC3)C=C2)CNC)C=CC1Cl
SBXLPNABRZKVOV-SMWAQBJTNA-N,44408922,6530,A,6.34679,pubchem,262048,9606,SLC6A2,4059,ClC=1C=C([C@@H]2CC[C@H](NC)C3=C2C=CC(=C3)C=S(O)C)C=CC1Cl
RZEKVGVHFLEQIL-QVUQFMIFNA-N,CHEMBL118,6530,A,5.14,chembl20,774705,9606,SLC6A2,4059,S(C1=CC=C(C=C1)N2C(C3=CC=C(C)C=C3)=CC(C(F)(F)F)=N2)(N)(=O)=O
QSIIURGKHNVJBN-QVUQFMIFNA-N,CHEMBL1170795,6530,A,5.3,chembl20,640165,9606,SLC6A2,4059,N1CCN(C=2C=CC3=C(C2)C(=CN3)C(N)=O)C(C1)CC=4C=CC=CC4
QQHREAWMTUYOBO-OALUTQOANA-N,44450088,6530,A,6.74473,pubchem,329323,9606,SLC6A2,4059,ClC1=CC(OC)=C(O[C@H]([C@H]2OCCNC2)C3=CC=C(C=C3)C)C=C1
PSPJUVHWZINCFD-KOQKOIQBNA-N,CHEMBL387758,6530,A,5.43,chembl20,431029,9606,SLC6A2,4059,C12N(C(CC1)C[C@@H]([C@@H]2C3=CC=C(C=C3)C)C4=CC=CC=C4)C
PSPJUVHWZINCFD-KWJLTHHINA-N,CHEMBL2096876,6530,A,5.55,chembl20,431029,9606,SLC6A2,4059,C12N(C(CC1)C[C@H]([C@H]2C3=CC=C(C=C3)C)C4=CC=CC=C4)C
RUFGGNDBOBTWQC-LPHOPBHVNA-N,CHEMBL356531,6530,A,5.66,chembl20,142784,9606,SLC6A2,4059,[C@H]1(C2=C(C=CC=C2)[C@@H](C1)C=3C=C(Cl)C(=CC3)Cl)N(C(C)(C)C)C
RUFGGNDBOBTWQC-QFBILLFUNA-N,CHEMBL148104,6530,A,6.36,chembl20,142784,9606,SLC6A2,4059,[C@@H]1(C2=C(C=CC=C2)[C@@H](C1)C=3C=C(Cl)C(=CC3)Cl)N(C(C)(C)C)C
RVLRGNBXYBRGGM-KRWDZBQONA-N,CHEMBL561878,6530,A,7.89,chembl20,581595,9606,SLC6A2,4059,C=1C=CC=C(C(N(C2CCC2)[C@@H]3CNCC3)=O)C1OC4=CC=CC=C4
RTKAHBPTWDBIEJ-MSOLQXFVNA-N,44231252,6530,A,8.19382,pubchem,431882,9606,SLC6A2,4059,FC=1C=C([C@H](N2C=3C(N(C2=O)CC)=CC=CC3)[C@H](O)CNC)C=CC1
PMCPPYXVCCGLLE-UHFFFAOYNA-N,CHEMBL440272,6530,A,5.32,chembl20,143140,9606,SLC6A2,4059,N1(C2CC(CC1CC2)OC(C3=CC=C(C=C3)F)C4=CC=C(C=C4)F)CC5CC5
VEPKQEUBKLEPRA-UHFFFAOYNA-N,CHEMBL119385,6530,N,4.69,chembl20,774705,9606,SLC6A2,4059,FC=1C=CC(SC2=NN3C(C=C2)=C(C(=O)N=C3)C=4C(Cl)=CC=CC4Cl)=C(C1)F
TUDVVMCZTNBXMS-FKCZVYBNNA-N,44408871,6530,A,5.82391,pubchem,262048,9606,SLC6A2,4059,ClC=1C=C([C@@H]2CC[C@H](NC)C=3C2=CC=CC3C(=O)NC)C=CC1Cl
SXVNDMHECZDJQS-RLFYNMQTNA-N,45380066,6530,A,7.40001,pubchem,462682,9606,SLC6A2,4059,ClC=1C=C([C@]23[C@H]([C@@H]2COC4=CC=C(F)C=C4)CNC3)C=CC1Cl
SIYLLGKDQZGJHK-UHFFFAOYNA-N,CHEMBL221753,6530,A,6.05,chembl20,774705,9606,SLC6A2,4059,[N+](CCOCCOC=1C=CC(=CC1)C(C)(CC(C)(C)C)C)(C)(C)CC=2C=CC=CC2
SQNUVGLAMLMYCU-HRAATJIYNA-N,CHEMBL2047584,6530,A,5.12,chembl20,827276,9606,SLC6A2,4059,[C@H]([C@H](C)N1CCC(=CC1)CC=2C=CC=CC2)(O)C=3C=C(C=CC3)F
SQNUVGLAMLMYCU-IIBYNOLFNA-N,CHEMBL2047583,6530,A,5.6,chembl20,827276,9606,SLC6A2,4059,[C@H]([C@@H](C)N1CCC(=CC1)CC=2C=CC=CC2)(O)C=3C=C(C=CC3)F
SPBUAQRRWQFNRI-MOPGFXCFNA-N,CHEMBL576145,6530,A,8.4,chembl20,592526,9606,SLC6A2,4059,C=1C=C(C=C([C@H](N2C3=C(C(=C2)C)C=CC=C3)[C@H](O)CNC)C1)F
ULFUJAQEYUFVSH-HOTGVXAUNA-N,CHEMBL497512,6530,A,8.4,chembl20,510091,9606,SLC6A2,4059,C=1C=C2C(=CC1)CO[C@H]([C@H]2OC3=C(C=CC=C3C(F)(F)F)F)CNC
UJEHPOIYQOLYRD-CYBMUJFWNA-N,CHEMBL1084313,6530,A,8,chembl20,634326,9606,SLC6A2,4059,C1=CC=C2N(C=3C(=CC=C(C3)F)F)S(=O)(=O)N(CC[C@H](CNC)O)C2=C1
UJEHPOIYQOLYRD-ZDUSSCGKNA-N,CHEMBL1083118,6530,A,8.7,chembl20,634327,9606,SLC6A2,4059,C1=CC=C2N(C=3C(=CC=C(C3)F)F)S(=O)(=O)N(CC[C@@H](CNC)O)C2=C1
UKEGGLXTKHMXEB-UMMLCDPINA-N,CHEMBL519240,6530,A,5.6,chembl20,494421,9606,SLC6A2,4059,N=1C(=NC(=C2CC=C3C(C12)[C@H]4[C@@H](O3)CCCC4)N5CCNCC5)N
UDDSGRJSILNSQD-KBXCAEBGNA-N,CHEMBL497664,6530,A,5.35,chembl20,510054,9606,SLC6A2,4059,C1=CC=C2C[C@H]([C@H](C2=C1)OC3=CC=C(C=C3)C(F)(F)F)CN(C)C
TYFSSZYOVLRLQK-QXSJWSMHNA-N,44431739,6530,A,8.73049,pubchem,296147,9606,SLC6A2,4059,O(C(=O)[C@@H]1[C@@H]2N[C@@H](C[C@H]1C3=CC=C(C=C3)C#C)CC2)C
TVYLLZQTGLZFBW-OUONYHMNNA-N,CHEMBL379021,6530,A,5.7,chembl20,333146,9606,SLC6A2,4059,C=1(C=C(C=CC1)[C@]2(CCCC[C@@H]2CN(C([2H])([2H])[2H])C([2H])([2H])[2H])O)OC([2H])([2H])[2H]
FRXKHOISTFCGOP-IBGZPJMENA-N,44578270,6530,A,6.33161,pubchem,342389,9606,SLC6A2,4059,S(=O)(=O)(N([C@H]1CCN(C1)C)CC=2C(C3=CC=CC=C3)=CC=CC2)CC
VMITZEMDDZVHBZ-XOUADPBQNA-N,CHEMBL457865,6530,A,7.66,chembl20,560916,9606,SLC6A2,4059,[C@H]12CC[C@@H](N1C)C[C@@H]([C@@H]2C(OC)=O)C3=CC=C(C(=C3)C)Cl
VLIFAHMVTGLJCP-QGZVFWFLNA-N,16067839,6530,A,7.72125,pubchem,387487,9606,SLC6A2,4059,ClC1=CC([C@H](N2C(=O)C(C3=C2C(F)=CC=C3)(C)C)CCNC)=CC(F)=C1
VPTOWUWJWIVXIJ-LAUBAEHRNA-N,44587465,6530,A,7.52288,pubchem,362025,9606,SLC6A2,4059,O([C@@H]1[C@@H](CC=2C1=CC=CC2)CNC)C=3C=4C(C=CC3)=CC=CC4
VQHNOBXUTWSPMZ-MSOLQXFVNA-N,44254964,6530,A,7.77469,pubchem,431882,9606,SLC6A2,4059,O[C@@H]([C@@H](N1C=2C(N(C1=O)CC)=CC=CC2)C3=CC=CC=C3)CNC
VLLHQEDHCOUXKK-MOPGFXCFNA-N,45483063,6530,A,7.82391,pubchem,441348,9606,SLC6A2,4059,FC=1C=C([C@H](N2C=3C(C=C2)=C(C=CC3)C)[C@H](O)CNC)C=CC1
VGYQUDBPYFLBLJ-PTCVETCVNA-N,CHEMBL2429890,6530,A,5.13,chembl20,985449,9606,SLC6A2,4059,C12[C@H](C3C4C1C5C(C4)C3CC52)NCC6=CC=C7C(=C6)OCO7
SGXWOKUJCWMPJE-ROUUACIJNA-N,CHEMBL264159,6530,A,8.05,chembl20,477349,9606,SLC6A2,4059,O1[C@H]([C@H](C2=CC(=CC=C2)F)OC=3C(=CC(=CC3)Cl)OC)CNCC1
SHSUQLQDTJDCTQ-IFXJQAMLNA-N,CHEMBL257336,6530,A,8.36,chembl20,467619,9606,SLC6A2,4059,[C@]1([C@H](CN)C1)(C2=CC=C3C(OCCO3)=C2)C(N(C4CC4)CC#C)=O
SIIICDNNMDMWCI-KBXIAJHMNA-N,CHEMBL242338,6530,A,8,chembl20,444201,9606,SLC6A2,4059,[C@@H]12[C@@H](C(=O)OC)[C@@H](C3=CC=C(C=C3)I)C[C@@H](CC1)N2C
SIIICDNNMDMWCI-YJNKXOJENA-N,108220,6530,A,7.48452,pubchem,1062564,9606,SLC6A2,4059,IC1=CC=C([C@@H]2[C@@H]([C@@H]3N([C@H](C2)CC3)C)C(OC)=O)C=C1
SCEZKNSHVTVFNV-MUJYYYPQNA-N,CHEMBL1644609,6530,A,8.05,chembl20,700294,9606,SLC6A2,4059,C1[C@@H]2N[C@@H](CC2)C[C@@H]1OC3=CC=CC(=N3)C4=C(C=CC=C4)C#N
UUZFTXGGHPBIFW-MOPGFXCFNA-N,CHEMBL577825,6530,A,7.31,chembl20,592526,9606,SLC6A2,4059,C=1C=C(C=C([C@H](N2C3=C(C=C2)C=CC=C3)[C@@H](CNC)O)C1)C
XCYJTWMYHQVABH-KRWDZBQONA-N,CHEMBL470313,6530,A,5.98,chembl20,558178,9606,SLC6A2,4059,C1=CC2=C(N([C@@H](CCNC)C=3C=CC=CC3)C(N2C(C)C)=O)C(=C1)F
XCYJTWMYHQVABH-QGZVFWFLNA-N,16067835,6530,A,7.52288,pubchem,410149,9606,SLC6A2,4059,FC=1C=2N([C@H](CCNC)C3=CC=CC=C3)C(=O)N(C2C=CC1)C(C)C
WGCRPMFFZVDRHS-BJKOFHAPNA-N,44410241,6530,A,8.4318,pubchem,263026,9606,SLC6A2,4059,O1[C@H]([C@@](O)(CC=2C(C3=CC=CC=C3)=CC=CC2)C4=CC=CC=C4)CNCC1
WEGYLGKNHQLDGV-LCMMRXEZNA-N,45139783,6530,A,7.85387,pubchem,459949,9606,SLC6A2,4059,FC=1C=C([C@H](N2CC(C=3C2=CC=CC3)CC)[C@H](O)CNC)C=CC1
WBGRUPCVVLWKNH-QVUQFMIFNA-N,CHEMBL1170017,6530,A,6.3,chembl20,640165,9606,SLC6A2,4059,N1CCN(C=2C=CC3=C(C2)C=C(N3)C(N)=O)C(C1)CC=4C=CC=CC4
XMOVWPQOTYUSTK-FXAWDEMLNA-N,CHEMBL410054,6530,A,7.4,chembl20,467619,9606,SLC6A2,4059,[C@]1(C[C@H]1CN)(C(N(CC=C)CC#CC)=O)C=2C=C3C(=CC2)OCC3
XQLBAPHRSPLANO-HTAPYJJXNA-N,CHEMBL2047582,6530,A,5.09,chembl20,827276,9606,SLC6A2,4059,[C@H]([C@H](C)N1CCC(=CC1)CC=2C=CC=CC2)(O)C=3C=CC(=CC3)OC
XQLBAPHRSPLANO-VGOFRKELNA-N,CHEMBL2047581,6530,A,5.21,chembl20,827276,9606,SLC6A2,4059,[C@H]([C@@H](C)N1CCC(=CC1)CC=2C=CC=CC2)(O)C=3C=CC(=CC3)OC
XQRFKDJVDZKQDO-UHFFFAOYNA-N,CHEMBL403148,6530,A,6.14,chembl20,463179,9606,SLC6A2,4059,C1=CC(OC2=CC(=CC=C2)OC)=C(C=C1C(N3CCN(C(C)C)CC3)=O)CNC
XZQBKIYIWLHZIO-DNZAXGSWNA-N,49799933,6530,A,6.1549,pubchem,321308,9606,SLC6A2,4059,O=C(N(CC)CC)[C@@]1([C@@H](C1)CNC(=O)CN)C2=CC=CC=C2
YBVYVIFNGYOFSX-MXYBEHONNA-N,CHEMBL1812746,6530,A,9.05,chembl20,760469,9606,SLC6A2,4059,C1[C@H]2N[C@@H](C1)C[C@@H]([C@@H]2C(OC)=O)C3=CC(=C(C=C3)Cl)C
YBZZUBMYXLOQMZ-IAGOWNOFNA-N,CHEMBL1818459,6530,A,7.6,chembl20,763088,9606,SLC6A2,4059,N1(C=CC(=N1)C#N)C[C@@]23CNCC[C@]2(C4=CC(=C(C=C4)Cl)Cl)C3
WNDQUNBYWXFFGU-VVKINWOJNA-N,57385792,6530,A,6.79588,pubchem,663263,9606,SLC6A2,4059,S1C(C(NC2=CC=3C(C4CCC(N(C)C)CC4)=CNC3C=C2)=N)=CC=C1
WQAXZHUMPQMMEW-GOSISDBHNA-N,45272734,6530,A,7.42022,pubchem,430251,9606,SLC6A2,4059,O=C(N(CC1CCC1)[C@@H]2CCNC2)C3=C(OC4=CC=CC=C4)C=CC=C3
WQAXZHUMPQMMEW-SFHVURJKNA-N,11501191,6530,A,8.1549,pubchem,430251,9606,SLC6A2,4059,O=C(N(CC1CCC1)[C@H]2CCNC2)C3=C(OC4=CC=CC=C4)C=CC=C3
WUSGTAILSJGBRD-DYVFJYSZNA-N,CHEMBL1642910,6530,A,6.25,chembl20,699305,9606,SLC6A2,4059,[C@@H]1(C2=C(C=CC=C2)C[C@@H](CN(C)C)C1)C3=CC=C(C(=C3)Cl)Cl
